PERIODO,OPCIONES,TIPO,GRUPO,AEROPUERTO,TOTAL
2008-01-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),61713
2008-02-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,23488
2008-02-01,CARGA,INTERNACIONAL,ASA,CAMPECHE,1
2008-02-01,CARGA,INTERNACIONAL,ASUR,CANCUN,902
2008-02-01,CARGA,INTERNACIONAL,ASUR,COZUMEL,9
2008-02-01,CARGA,INTERNACIONAL,ASUR,MERIDA,707
2008-02-01,CARGA,INTERNACIONAL,ASUR,VERACRUZ,2
2008-02-01,CARGA,INTERNACIONAL,GAP,BAJIO,13
2008-02-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,6864
2008-02-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,20
2008-02-01,CARGA,INTERNACIONAL,GAP,LA PAZ,2
2008-02-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,130
2008-02-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,52
2008-02-01,CARGA,INTERNACIONAL,GAP,TIJUANA,35
2008-02-01,CARGA,INTERNACIONAL,OMA,ACAPULCO,17
2008-02-01,CARGA,INTERNACIONAL,OMA,CD. JUAREZ,3
2008-02-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,182
2008-02-01,CARGA,INTERNACIONAL,OMA,MAZATLAN,44
2008-02-01,CARGA,INTERNACIONAL,OMA,MONTERREY,1886
2008-02-01,CARGA,INTERNACIONAL,OMA,SAN LUIS POTOSI,28
2008-02-01,CARGA,INTERNACIONAL,OMA,ZACATECAS,4
2008-02-01,CARGA,INTERNACIONAL,OMA,ZIHUATANEJO,29
2008-02-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,3
2008-02-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,156
2008-02-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,2101
2008-02-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),13
2008-02-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,8139
2008-02-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,44
2008-02-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,27
2008-02-01,CARGA,NACIONAL,ASA,CD. VICTORIA,15
2008-02-01,CARGA,NACIONAL,ASA,CHETUMAL,23
2008-02-01,CARGA,NACIONAL,ASA,COLIMA,6
2008-02-01,CARGA,NACIONAL,ASA,MATAMOROS,17
2008-02-01,CARGA,NACIONAL,ASA,NUEVO LAREDO,38
2008-02-01,CARGA,NACIONAL,ASA,POZA RICA,6
2008-02-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,18
2008-02-01,CARGA,NACIONAL,ASA,TEPIC,9
2008-02-01,CARGA,NACIONAL,ASA,URUAPAN,8
2008-02-01,CARGA,NACIONAL,ASUR,CANCUN,476
2008-02-01,CARGA,NACIONAL,ASUR,COZUMEL,20
2008-02-01,CARGA,NACIONAL,ASUR,HUATULCO,47
2008-02-01,CARGA,NACIONAL,ASUR,MERIDA,687
2008-02-01,CARGA,NACIONAL,ASUR,MINATITLAN,39
2008-02-01,CARGA,NACIONAL,ASUR,OAXACA,138
2008-02-01,CARGA,NACIONAL,ASUR,TAPACHULA,101
2008-02-01,CARGA,NACIONAL,ASUR,VERACRUZ,78
2008-02-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,208
2008-02-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,33
2008-02-01,CARGA,NACIONAL,GAP,BAJIO,80
2008-02-01,CARGA,NACIONAL,GAP,GUADALAJARA,2172
2008-02-01,CARGA,NACIONAL,GAP,HERMOSILLO,533
2008-02-01,CARGA,NACIONAL,GAP,LA PAZ,211
2008-02-01,CARGA,NACIONAL,GAP,MANZANILLO,8
2008-02-01,CARGA,NACIONAL,GAP,MEXICALI,192
2008-02-01,CARGA,NACIONAL,GAP,MORELIA,12
2008-02-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,118
2008-02-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,195
2008-02-01,CARGA,NACIONAL,GAP,TIJUANA,1280
2008-02-01,CARGA,NACIONAL,OMA,ACAPULCO,63
2008-02-01,CARGA,NACIONAL,OMA,CD. JUAREZ,190
2008-02-01,CARGA,NACIONAL,OMA,CHIHUAHUA,355
2008-02-01,CARGA,NACIONAL,OMA,CULIACAN,324
2008-02-01,CARGA,NACIONAL,OMA,DURANGO,15
2008-02-01,CARGA,NACIONAL,OMA,MAZATLAN,180
2008-02-01,CARGA,NACIONAL,OMA,MONTERREY,1112
2008-02-01,CARGA,NACIONAL,OMA,REYNOSA,40
2008-02-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,1515
2008-02-01,CARGA,NACIONAL,OMA,TAMPICO,56
2008-02-01,CARGA,NACIONAL,OMA,TORREON,48
2008-02-01,CARGA,NACIONAL,OMA,ZACATECAS,77
2008-02-01,CARGA,NACIONAL,OMA,ZIHUATANEJO,32
2008-02-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,40
2008-02-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,38
2008-02-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,374
2008-02-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),120
2008-02-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,7125
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,32
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. DEL CARMEN,115
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,273
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,89
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,CHETUMAL,5
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,247
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,338
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,33
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,44
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,20
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,PALENQUE,1
2008-02-01,OPERACIONES,INTERNACIONAL,ASA,PUERTO ESCONDIDO,1
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,6760
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,680
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,139
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,227
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,MINATITLAN,4
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,51
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,119
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,112
2008-02-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,68
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,214
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,743
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,2343
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,487
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,169
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,78
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,270
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,91
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,222
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,2585
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,2709
2008-02-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,132
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,375
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,74
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,552
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,125
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,43
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,569
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1581
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,76
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,260
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,167
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,315
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,187
2008-02-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,447
2008-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,119
2008-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,239
2008-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,703
2008-02-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),33
2008-02-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,22436
2008-02-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,528
2008-02-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,4855
2008-02-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,1288
2008-02-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,680
2008-02-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,497
2008-02-01,OPERACIONES,NACIONAL,ASA,COLIMA,723
2008-02-01,OPERACIONES,NACIONAL,ASA,CUERNAVACA,1554
2008-02-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,576
2008-02-01,OPERACIONES,NACIONAL,ASA,LORETO,305
2008-02-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,360
2008-02-01,OPERACIONES,NACIONAL,ASA,NOGALES,132
2008-02-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,294
2008-02-01,OPERACIONES,NACIONAL,ASA,PALENQUE,80
2008-02-01,OPERACIONES,NACIONAL,ASA,POZA RICA,986
2008-02-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,477
2008-02-01,OPERACIONES,NACIONAL,ASA,SAN CRISTOBAL DE LAS CASAS,40
2008-02-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,228
2008-02-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,223
2008-02-01,OPERACIONES,NACIONAL,ASA,TEPIC,765
2008-02-01,OPERACIONES,NACIONAL,ASA,URUAPAN,690
2008-02-01,OPERACIONES,NACIONAL,ASUR,CANCUN,4358
2008-02-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,881
2008-02-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,491
2008-02-01,OPERACIONES,NACIONAL,ASUR,MERIDA,2527
2008-02-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,612
2008-02-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1330
2008-02-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,765
2008-02-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,2610
2008-02-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,2183
2008-02-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,750
2008-02-01,OPERACIONES,NACIONAL,GAP,BAJIO,1839
2008-02-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,10980
2008-02-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,3234
2008-02-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1876
2008-02-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,1641
2008-02-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,618
2008-02-01,OPERACIONES,NACIONAL,GAP,MEXICALI,829
2008-02-01,OPERACIONES,NACIONAL,GAP,MORELIA,1410
2008-02-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,2590
2008-02-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1217
2008-02-01,OPERACIONES,NACIONAL,GAP,TIJUANA,4503
2008-02-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,2327
2008-02-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1868
2008-02-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2706
2008-02-01,OPERACIONES,NACIONAL,OMA,CULIACAN,3812
2008-02-01,OPERACIONES,NACIONAL,OMA,DURANGO,1383
2008-02-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1908
2008-02-01,OPERACIONES,NACIONAL,OMA,MONTERREY,7773
2008-02-01,OPERACIONES,NACIONAL,OMA,REYNOSA,847
2008-02-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1563
2008-02-01,OPERACIONES,NACIONAL,OMA,TAMPICO,2007
2008-02-01,OPERACIONES,NACIONAL,OMA,TORREON,1911
2008-02-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,614
2008-02-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,1172
2008-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,2207
2008-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,1395
2008-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,6819
2008-02-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1416
2008-02-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,691525
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,208
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,2741
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,1167
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,244
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,111
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,COLIMA,72
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,1557
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,5282
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,MATAMOROS,48
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,72
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,15
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,POZA RICA,175
2008-02-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,623
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,921956
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,46660
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,18234
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,10280
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,290
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,3971
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,476
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,5580
2008-02-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,3811
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,6613
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,34620
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,158644
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,8682
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,4767
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,1030
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,20958
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,179
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,12503
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,289373
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,190136
2008-02-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,1772
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,40723
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,156
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,6530
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,3256
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,1375
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,50255
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,68293
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,91
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,6054
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,3477
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,5763
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,4423
2008-02-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,47592
2008-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,2333
2008-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,4331
2008-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,8244
2008-02-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),783
2008-02-01,PASAJEROS,NACIONAL,AICM,CIUDAD DE MÉXICO,1207484
2008-02-01,PASAJEROS,NACIONAL,ASA,CAMPECHE,9047
2008-02-01,PASAJEROS,NACIONAL,ASA,CD. DEL CARMEN,46915
2008-02-01,PASAJEROS,NACIONAL,ASA,CD. OBREGÓN,14061
2008-02-01,PASAJEROS,NACIONAL,ASA,CD. VICTORIA,4923
2008-02-01,PASAJEROS,NACIONAL,ASA,CHETUMAL,8974
2008-02-01,PASAJEROS,NACIONAL,ASA,COLIMA,10607
2008-02-01,PASAJEROS,NACIONAL,ASA,CUERNAVACA,8977
2008-02-01,PASAJEROS,NACIONAL,ASA,GUAYMAS,1740
2008-02-01,PASAJEROS,NACIONAL,ASA,LORETO,1703
2008-02-01,PASAJEROS,NACIONAL,ASA,MATAMOROS,4475
2008-02-01,PASAJEROS,NACIONAL,ASA,NOGALES,286
2008-02-01,PASAJEROS,NACIONAL,ASA,NUEVO LAREDO,6751
2008-02-01,PASAJEROS,NACIONAL,ASA,PALENQUE,167
2008-02-01,PASAJEROS,NACIONAL,ASA,POZA RICA,8215
2008-02-01,PASAJEROS,NACIONAL,ASA,PUERTO ESCONDIDO,5145
2008-02-01,PASAJEROS,NACIONAL,ASA,SAN CRISTOBAL DE LAS CASAS,98
2008-02-01,PASAJEROS,NACIONAL,ASA,TAMUÍN,343
2008-02-01,PASAJEROS,NACIONAL,ASA,TEHUACÁN,266
2008-02-01,PASAJEROS,NACIONAL,ASA,TEPIC,9375
2008-02-01,PASAJEROS,NACIONAL,ASA,URUAPAN,10143
2008-02-01,PASAJEROS,NACIONAL,ASUR,CANCUN,225576
2008-02-01,PASAJEROS,NACIONAL,ASUR,COZUMEL,6611
2008-02-01,PASAJEROS,NACIONAL,ASUR,HUATULCO,18427
2008-02-01,PASAJEROS,NACIONAL,ASUR,MERIDA,96490
2008-02-01,PASAJEROS,NACIONAL,ASUR,MINATITLAN,12729
2008-02-01,PASAJEROS,NACIONAL,ASUR,OAXACA,40841
2008-02-01,PASAJEROS,NACIONAL,ASUR,TAPACHULA,17997
2008-02-01,PASAJEROS,NACIONAL,ASUR,VERACRUZ,75981
2008-02-01,PASAJEROS,NACIONAL,ASUR,VILLAHERMOSA,74951
2008-02-01,PASAJEROS,NACIONAL,GAP,AGUASCALIENTES,24552
2008-02-01,PASAJEROS,NACIONAL,GAP,BAJIO,53966
2008-02-01,PASAJEROS,NACIONAL,GAP,GUADALAJARA,402756
2008-02-01,PASAJEROS,NACIONAL,GAP,HERMOSILLO,96499
2008-02-01,PASAJEROS,NACIONAL,GAP,LA PAZ,40286
2008-02-01,PASAJEROS,NACIONAL,GAP,LOS MOCHIS,17235
2008-02-01,PASAJEROS,NACIONAL,GAP,MANZANILLO,9089
2008-02-01,PASAJEROS,NACIONAL,GAP,MEXICALI,39886
2008-02-01,PASAJEROS,NACIONAL,GAP,MORELIA,27678
2008-02-01,PASAJEROS,NACIONAL,GAP,PUERTO VALLARTA,61297
2008-02-01,PASAJEROS,NACIONAL,GAP,SAN JOSE DEL CABO,62470
2008-02-01,PASAJEROS,NACIONAL,GAP,TIJUANA,323860
2008-02-01,PASAJEROS,NACIONAL,OMA,ACAPULCO,68277
2008-02-01,PASAJEROS,NACIONAL,OMA,CD. JUAREZ,81944
2008-02-01,PASAJEROS,NACIONAL,OMA,CHIHUAHUA,58596
2008-02-01,PASAJEROS,NACIONAL,OMA,CULIACAN,93677
2008-02-01,PASAJEROS,NACIONAL,OMA,DURANGO,20105
2008-02-01,PASAJEROS,NACIONAL,OMA,MAZATLAN,33680
2008-02-01,PASAJEROS,NACIONAL,OMA,MONTERREY,432898
2008-02-01,PASAJEROS,NACIONAL,OMA,REYNOSA,17978
2008-02-01,PASAJEROS,NACIONAL,OMA,SAN LUIS POTOSI,15587
2008-02-01,PASAJEROS,NACIONAL,OMA,TAMPICO,41817
2008-02-01,PASAJEROS,NACIONAL,OMA,TORREON,32220
2008-02-01,PASAJEROS,NACIONAL,OMA,ZACATECAS,13904
2008-02-01,PASAJEROS,NACIONAL,OMA,ZIHUATANEJO,28887
2008-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,PUEBLA,44533
2008-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,18133
2008-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,356651
2008-02-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),57161
2008-03-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,23747
2008-03-01,CARGA,INTERNACIONAL,ASUR,CANCUN,950
2008-03-01,CARGA,INTERNACIONAL,ASUR,COZUMEL,12
2008-03-01,CARGA,INTERNACIONAL,ASUR,MERIDA,250
2008-03-01,CARGA,INTERNACIONAL,GAP,AGUASCALIENTES,1
2008-03-01,CARGA,INTERNACIONAL,GAP,BAJIO,11
2008-03-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,8742
2008-03-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,12
2008-03-01,CARGA,INTERNACIONAL,GAP,LA PAZ,2
2008-03-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,154
2008-03-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,48
2008-03-01,CARGA,INTERNACIONAL,GAP,TIJUANA,39
2008-03-01,CARGA,INTERNACIONAL,OMA,ACAPULCO,11
2008-03-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,116
2008-03-01,CARGA,INTERNACIONAL,OMA,MAZATLAN,48
2008-03-01,CARGA,INTERNACIONAL,OMA,MONTERREY,2024
2008-03-01,CARGA,INTERNACIONAL,OMA,SAN LUIS POTOSI,152
2008-03-01,CARGA,INTERNACIONAL,OMA,ZACATECAS,3
2008-03-01,CARGA,INTERNACIONAL,OMA,ZIHUATANEJO,20
2008-03-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,168
2008-03-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),15
2008-03-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,7655
2008-03-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,40
2008-03-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,26
2008-03-01,CARGA,NACIONAL,ASA,CD. VICTORIA,14
2008-03-01,CARGA,NACIONAL,ASA,CHETUMAL,21
2008-03-01,CARGA,NACIONAL,ASA,COLIMA,8
2008-03-01,CARGA,NACIONAL,ASA,MATAMOROS,14
2008-03-01,CARGA,NACIONAL,ASA,NUEVO LAREDO,39
2008-03-01,CARGA,NACIONAL,ASA,POZA RICA,6
2008-03-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,20
2008-03-01,CARGA,NACIONAL,ASA,TEPIC,9
2008-03-01,CARGA,NACIONAL,ASA,URUAPAN,8
2008-03-01,CARGA,NACIONAL,ASUR,CANCUN,454
2008-03-01,CARGA,NACIONAL,ASUR,COZUMEL,19
2008-03-01,CARGA,NACIONAL,ASUR,HUATULCO,50
2008-03-01,CARGA,NACIONAL,ASUR,MERIDA,608
2008-03-01,CARGA,NACIONAL,ASUR,MINATITLAN,43
2008-03-01,CARGA,NACIONAL,ASUR,OAXACA,137
2008-03-01,CARGA,NACIONAL,ASUR,TAPACHULA,90
2008-03-01,CARGA,NACIONAL,ASUR,VERACRUZ,77
2008-03-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,194
2008-03-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,31
2008-03-01,CARGA,NACIONAL,GAP,BAJIO,79
2008-03-01,CARGA,NACIONAL,GAP,GUADALAJARA,2319
2008-03-01,CARGA,NACIONAL,GAP,HERMOSILLO,432
2008-03-01,CARGA,NACIONAL,GAP,LA PAZ,176
2008-03-01,CARGA,NACIONAL,GAP,MANZANILLO,5
2008-03-01,CARGA,NACIONAL,GAP,MEXICALI,178
2008-03-01,CARGA,NACIONAL,GAP,MORELIA,12
2008-03-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,112
2008-03-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,236
2008-03-01,CARGA,NACIONAL,GAP,TIJUANA,1219
2008-03-01,CARGA,NACIONAL,OMA,ACAPULCO,81
2008-03-01,CARGA,NACIONAL,OMA,CD. JUAREZ,197
2008-03-01,CARGA,NACIONAL,OMA,CHIHUAHUA,289
2008-03-01,CARGA,NACIONAL,OMA,CULIACAN,308
2008-03-01,CARGA,NACIONAL,OMA,DURANGO,14
2008-03-01,CARGA,NACIONAL,OMA,MAZATLAN,156
2008-03-01,CARGA,NACIONAL,OMA,MONTERREY,1126
2008-03-01,CARGA,NACIONAL,OMA,REYNOSA,41
2008-03-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,1381
